client_id,mobile_no,teamrank,team,bib,name,distance,gender,chiptime,starttime,split1distance,split1,split2distance,split2,split3distance,split3,split4distance,split4
853,9000000853,255,Team Sprint,853,Ganesh Sharma,5K,M,00:43:34,06:00:00,1.25,00:10:15,2.5,00:22:38,3.75,00:31:36,5,00:43:34
854,9000000854,307,Team Sprint,854,Malathi Annamalai,5K,M,00:48:21,06:00:00,1.25,00:10:42,2.5,00:22:52,3.75,00:37:17,5,00:48:21
855,9000000855,237,Team Endurance,855,Murugan Natarajan,Half Marathon,F,02:55:38,06:00:00,5,00:44:07,10,01:20:55,15,02:01:22,21.1,02:55:38
856,9000000856,87,Team Endurance,856,Meena Devi,Half Marathon,M,02:03:09,06:00:00,5,00:28:12,10,00:56:41,15,01:27:45,21.1,02:03:09
857,9000000857,35,Team Endurance,857,Senthil Iyengar,Half Marathon,F,01:43:54,06:00:00,5,00:24:59,10,00:51:14,15,01:15:40,21.1,01:43:54
858,9000000858,268,Team Endurance,858,Ramesh Natarajan,Half Marathon,F,03:05:11,06:00:00,5,00:45:47,10,01:27:43,15,02:07:08,21.1,03:05:11
859,9000000859,289,Team Sprint,859,Suganya Sharma,5K,M,00:46:22,06:00:00,1.25,00:10:40,2.5,00:24:01,3.75,00:34:00,5,00:46:22
860,9000000860,107,Team Sprint,860,Malathi Murugan,5K,M,00:30:17,06:00:00,1.25,00:07:46,2.5,00:15:56,3.75,00:23:05,5,00:30:17
861,9000000861,330,Team Endurance,861,Bala Raj,Half Marathon,F,03:26:05,06:00:00,5,00:51:11,10,01:35:34,15,02:29:21,21.1,03:26:05
862,9000000862,311,Team Stride,862,Thenmozhi Nair,10K,F,01:25:59,06:00:00,2.5,00:23:18,5,00:42:46,7.5,01:03:02,10,01:25:59
863,9000000863,298,Team Sprint,863,Ramesh Murugan,5K,M,00:47:29,06:00:00,1.25,00:11:18,2.5,00:23:48,3.75,00:35:57,5,00:47:29
864,9000000864,63,Team Stride,864,Kowsalya Nair,10K,M,00:53:15,06:00:00,2.5,00:13:34,5,00:25:03,7.5,00:41:31,10,00:53:15
865,9000000865,295,Team Sprint,865,Harish Rajan,5K,M,00:47:10,06:00:00,1.25,00:13:06,2.5,00:24:32,3.75,00:35:32,5,00:47:10
866,9000000866,211,Team Sprint,866,Rajan Rajan,5K,F,00:39:19,06:00:00,1.25,00:10:03,2.5,00:19:08,3.75,00:29:55,5,00:39:19
867,9000000867,304,Team Endurance,867,Revathi Subramanian,Half Marathon,M,03:16:51,06:00:00,5,00:47:06,10,01:31:53,15,02:16:34,21.1,03:16:51
868,9000000868,20,Team Stride,868,Geetha Natarajan,10K,F,00:47:48,06:00:00,2.5,00:11:26,5,00:23:15,7.5,00:36:17,10,00:47:48
869,9000000869,129,Team Sprint,869,Divya Arumugam,5K,M,00:31:51,06:00:00,1.25,00:08:49,2.5,00:16:12,3.75,00:23:17,5,00:31:51
870,9000000870,196,Team Endurance,870,Murugan Kumar,Half Marathon,M,02:42:44,06:00:00,5,00:39:10,10,01:15:11,15,01:51:07,21.1,02:42:44
871,9000000871,161,Team Sprint,871,Dinesh Annamalai,5K,F,00:34:37,06:00:00,1.25,00:09:23,2.5,00:17:57,3.75,00:25:45,5,00:34:37
872,9000000872,196,Team Stride,872,Kowsalya Devi,10K,M,01:10:17,06:00:00,2.5,00:16:48,5,00:33:37,7.5,00:50:42,10,01:10:17
873,9000000873,37,Team Stride,873,Sangeetha Ramasamy,10K,M,00:49:42,06:00:00,2.5,00:12:25,5,00:24:14,7.5,00:38:29,10,00:49:42
874,9000000874,186,Team Endurance,874,Senthil Pillai,Half Marathon,F,02:39:04,06:00:00,5,00:37:34,10,01:17:26,15,01:52:48,21.1,02:39:04
875,9000000875,246,Team Endurance,875,Karthik Arumugam,Half Marathon,F,02:58:24,06:00:00,5,00:46:20,10,01:27:33,15,02:04:22,21.1,02:58:24
876,9000000876,125,Team Endurance,876,Lakshmi Nair,Half Marathon,M,02:16:35,06:00:00,5,00:33:56,10,01:06:08,15,01:37:14,21.1,02:16:35
877,9000000877,4,Team Sprint,877,Deepa Subramanian,5K,M,00:20:25,06:00:00,1.25,00:05:04,2.5,00:10:44,3.75,00:15:08,5,00:20:25
878,9000000878,316,Team Sprint,878,Kowsalya Kumar,5K,F,00:48:59,06:00:00,1.25,00:11:39,2.5,00:23:31,3.75,00:37:12,5,00:48:59
879,9000000879,158,Team Sprint,879,Geetha Iyengar,5K,M,00:34:20,06:00:00,1.25,00:08:42,2.5,00:16:44,3.75,00:25:41,5,00:34:20
880,9000000880,320,Team Endurance,880,Harish Pillai,Half Marathon,M,03:22:16,06:00:00,5,00:50:29,10,01:38:21,15,02:23:11,21.1,03:22:16
881,9000000881,182,Team Endurance,881,Suganya Pillai,Half Marathon,M,02:36:55,06:00:00,5,00:40:14,10,01:18:02,15,01:53:45,21.1,02:36:55
882,9000000882,37,Team Sprint,882,Harish Subramanian,5K,F,00:23:36,06:00:00,1.25,00:06:07,2.5,00:11:24,3.75,00:17:18,5,00:23:36
883,9000000883,164,Team Sprint,883,Suganya Ramasamy,5K,F,00:34:47,06:00:00,1.25,00:09:28,2.5,00:17:13,3.75,00:26:53,5,00:34:47
884,9000000884,134,Team Endurance,884,Prakash Selvan,Half Marathon,F,02:19:27,06:00:00,5,00:32:45,10,01:06:50,15,01:38:03,21.1,02:19:27
885,9000000885,240,Team Endurance,885,Kavitha Reddy,Half Marathon,M,02:56:46,06:00:00,5,00:39:43,10,01:20:01,15,02:05:48,21.1,02:56:46
886,9000000886,239,Team Stride,886,Ganesh Kumar,10K,M,01:16:23,06:00:00,2.5,00:19:27,5,00:38:44,7.5,00:57:09,10,01:16:23
887,9000000887,259,Team Sprint,887,Indira Pillai,5K,F,00:44:08,06:00:00,1.25,00:10:13,2.5,00:21:03,3.75,00:33:34,5,00:44:08
888,9000000888,82,Team Stride,888,Vignesh Krishnan,10K,F,00:55:26,06:00:00,2.5,00:13:57,5,00:27:25,7.5,00:42:48,10,00:55:26
889,9000000889,166,Team Sprint,889,Harish Murugan,5K,M,00:34:51,06:00:00,1.25,00:07:58,2.5,00:18:27,3.75,00:25:48,5,00:34:51
890,9000000890,54,Team Sprint,890,Anitha Selvan,5K,M,00:26:00,06:00:00,1.25,00:07:15,2.5,00:13:36,3.75,00:20:15,5,00:26:00
891,9000000891,283,Team Endurance,891,Arun Nair,Half Marathon,M,03:10:11,06:00:00,5,00:42:55,10,01:33:46,15,02:11:02,21.1,03:10:11
892,9000000892,266,Team Stride,892,Ramesh Murugan,10K,F,01:20:37,06:00:00,2.5,00:18:07,5,00:39:29,7.5,01:02:48,10,01:20:37
893,9000000893,334,Team Stride,893,Priya Pandian,10K,M,01:29:24,06:00:00,2.5,00:21:20,5,00:42:19,7.5,01:06:47,10,01:29:24
894,9000000894,89,Team Sprint,894,Saranya Selvan,5K,M,00:29:13,06:00:00,1.25,00:06:47,2.5,00:15:05,3.75,00:22:02,5,00:29:13
895,9000000895,233,Team Endurance,895,Karthik Arumugam,Half Marathon,F,02:54:05,06:00:00,5,00:39:24,10,01:25:10,15,02:05:09,21.1,02:54:05
896,9000000896,318,Team Endurance,896,Murugan Subramanian,Half Marathon,M,03:20:20,06:00:00,5,00:45:06,10,01:34:29,15,02:20:31,21.1,03:20:20
897,9000000897,275,Team Stride,897,Sangeetha Arumugam,10K,M,01:21:44,06:00:00,2.5,00:20:05,5,00:40:45,7.5,00:58:52,10,01:21:44
898,9000000898,300,Team Endurance,898,Ramesh Devi,Half Marathon,M,03:15:45,06:00:00,5,00:47:14,10,01:35:14,15,02:22:24,21.1,03:15:45
899,9000000899,179,Team Endurance,899,Karthik Krishnan,Half Marathon,F,02:36:00,06:00:00,5,00:39:53,10,01:16:06,15,01:50:13,21.1,02:36:00
900,9000000900,244,Team Stride,900,Prakash Ramasamy,10K,F,01:16:44,06:00:00,2.5,00:16:57,5,00:36:05,7.5,00:58:37,10,01:16:44
901,9000000901,161,Team Endurance,901,Lakshmi Devi,Half Marathon,M,02:29:28,06:00:00,5,00:34:14,10,01:13:48,15,01:43:58,21.1,02:29:28
902,9000000902,321,Team Endurance,902,Suresh Subramanian,Half Marathon,F,03:22:44,06:00:00,5,00:45:26,10,01:36:19,15,02:20:57,21.1,03:22:44
903,9000000903,269,Team Sprint,903,Lakshmi Arumugam,5K,M,00:44:57,06:00:00,1.25,00:10:03,2.5,00:21:14,3.75,00:34:55,5,00:44:57
904,9000000904,222,Team Sprint,904,Divya Annamalai,5K,F,00:40:13,06:00:00,1.25,00:09:56,2.5,00:20:09,3.75,00:30:13,5,00:40:13
905,9000000905,157,Team Stride,905,Divya Kumar,10K,F,01:03:19,06:00:00,2.5,00:15:34,5,00:32:22,7.5,00:46:05,10,01:03:19
906,9000000906,179,Team Stride,906,Suresh Iyengar,10K,F,01:07:00,06:00:00,2.5,00:18:44,5,00:33:27,7.5,00:51:15,10,01:07:00
907,9000000907,332,Team Endurance,907,Siva Ramasamy,Half Marathon,F,03:26:17,06:00:00,5,00:46:44,10,01:42:10,15,02:28:38,21.1,03:26:17
908,9000000908,92,Team Endurance,908,Meena Nair,Half Marathon,F,02:03:31,06:00:00,5,00:27:16,10,00:56:58,15,01:30:04,21.1,02:03:31
909,9000000909,308,Team Sprint,909,Mythili Rajan,5K,F,00:48:21,06:00:00,1.25,00:11:14,2.5,00:22:47,3.75,00:36:16,5,00:48:21
910,9000000910,28,Team Sprint,910,Padma Selvan,5K,M,00:22:57,06:00:00,1.25,00:05:13,2.5,00:11:45,3.75,00:17:36,5,00:22:57
911,9000000911,109,Team Endurance,911,Siva Ramasamy,Half Marathon,M,02:08:04,06:00:00,5,00:30:05,10,01:01:43,15,01:32:01,21.1,02:08:04
912,9000000912,236,Team Stride,912,Lakshmi Sundaram,10K,F,01:15:46,06:00:00,2.5,00:19:30,5,00:38:18,7.5,00:54:46,10,01:15:46
913,9000000913,88,Team Endurance,913,Ashok Selvan,Half Marathon,M,02:03:17,06:00:00,5,00:27:39,10,01:00:37,15,01:24:07,21.1,02:03:17
914,9000000914,275,Team Sprint,914,Murugan Iyer,5K,F,00:45:36,06:00:00,1.25,00:10:20,2.5,00:22:38,3.75,00:33:10,5,00:45:36
915,9000000915,177,Team Sprint,915,Lakshmi Nair,5K,M,00:35:51,06:00:00,1.25,00:08:25,2.5,00:18:21,3.75,00:26:15,5,00:35:51
916,9000000916,296,Team Stride,916,Kavitha Iyengar,10K,F,01:23:54,06:00:00,2.5,00:21:54,5,00:39:28,7.5,01:02:31,10,01:23:54
917,9000000917,229,Team Endurance,917,Ashok Arumugam,Half Marathon,M,02:53:19,06:00:00,5,00:38:49,10,01:22:30,15,02:03:15,21.1,02:53:19
918,9000000918,245,Team Sprint,918,Suganya Sundaram,5K,F,00:42:48,06:00:00,1.25,00:11:12,2.5,00:21:11,3.75,00:33:07,5,00:42:48
919,9000000919,140,Team Endurance,919,Rekha Nair,Half Marathon,M,02:21:44,06:00:00,5,00:34:04,10,01:08:09,15,01:38:22,21.1,02:21:44
920,9000000920,123,Team Sprint,920,Malathi Pillai,5K,F,00:31:28,06:00:00,1.25,00:08:24,2.5,00:15:43,3.75,00:23:48,5,00:31:28
921,9000000921,12,Team Endurance,921,Nithya Rajan,Half Marathon,F,01:33:55,06:00:00,5,00:23:35,10,00:46:10,15,01:08:25,21.1,01:33:55
922,9000000922,259,Team Stride,922,Priya Selvan,10K,F,01:18:44,06:00:00,2.5,00:19:00,5,00:38:56,7.5,00:57:26,10,01:18:44
923,9000000923,180,Team Stride,923,Anitha Iyer,10K,F,01:07:11,06:00:00,2.5,00:16:59,5,00:35:14,7.5,00:51:08,10,01:07:11
924,9000000924,101,Team Stride,924,Malathi Pandian,10K,F,00:57:24,06:00:00,2.5,00:14:17,5,00:27:47,7.5,00:41:22,10,00:57:24
925,9000000925,180,Team Endurance,925,Arun Reddy,Half Marathon,M,02:36:34,06:00:00,5,00:35:00,10,01:11:19,15,01:50:57,21.1,02:36:34
926,9000000926,65,Team Sprint,926,Meena Raj,5K,F,00:27:14,06:00:00,1.25,00:06:47,2.5,00:14:21,3.75,00:20:52,5,00:27:14
927,9000000927,130,Team Endurance,927,Lakshmi Raj,Half Marathon,F,02:18:26,06:00:00,5,00:30:52,10,01:07:18,15,01:40:23,21.1,02:18:26
928,9000000928,296,Team Sprint,928,Mythili Iyer,5K,F,00:47:13,06:00:00,1.25,00:12:12,2.5,00:23:29,3.75,00:36:45,5,00:47:13
929,9000000929,98,Team Endurance,929,Vijay Sharma,Half Marathon,M,02:05:16,06:00:00,5,00:28:52,10,00:56:41,15,01:30:16,21.1,02:05:16
930,9000000930,190,Team Stride,930,Revathi Kumar,10K,F,01:08:14,06:00:00,2.5,00:18:35,5,00:35:33,7.5,00:50:36,10,01:08:14
931,9000000931,110,Team Endurance,931,Kumar Sharma,Half Marathon,M,02:08:10,06:00:00,5,00:31:39,10,01:00:24,15,01:27:53,21.1,02:08:10
932,9000000932,308,Team Stride,932,Saranya Rajan,10K,M,01:25:41,06:00:00,2.5,00:23:13,5,00:44:50,7.5,01:01:44,10,01:25:41
933,9000000933,258,Team Sprint,933,Divya Natarajan,5K,F,00:43:56,06:00:00,1.25,00:10:01,2.5,00:22:21,3.75,00:32:29,5,00:43:56
934,9000000934,105,Team Endurance,934,Murugan Rajan,Half Marathon,M,02:07:43,06:00:00,5,00:32:40,10,01:03:34,15,01:28:33,21.1,02:07:43
935,9000000935,211,Team Endurance,935,Suganya Murugan,Half Marathon,F,02:45:53,06:00:00,5,00:41:21,10,01:17:44,15,01:55:38,21.1,02:45:53
936,9000000936,5,Team Endurance,936,Ashok Ramasamy,Half Marathon,M,01:31:23,06:00:00,5,00:20:31,10,00:42:57,15,01:04:13,21.1,01:31:23
937,9000000937,193,Team Endurance,937,Thenmozhi Sharma,Half Marathon,M,02:40:32,06:00:00,5,00:40:41,10,01:17:46,15,01:53:00,21.1,02:40:32
938,9000000938,65,Team Endurance,938,Mythili Nair,Half Marathon,M,01:56:05,06:00:00,5,00:27:29,10,00:57:22,15,01:19:54,21.1,01:56:05
939,9000000939,48,Team Stride,939,Malathi Arumugam,10K,F,00:50:50,06:00:00,2.5,00:11:35,5,00:26:06,7.5,00:39:35,10,00:50:50
940,9000000940,86,Team Endurance,940,Harish Selvan,Half Marathon,M,02:02:57,06:00:00,5,00:31:12,10,00:55:57,15,01:29:12,21.1,02:02:57
941,9000000941,264,Team Sprint,941,Suganya Pillai,5K,M,00:44:34,06:00:00,1.25,00:11:05,2.5,00:22:28,3.75,00:33:15,5,00:44:34
942,9000000942,215,Team Stride,942,Rajan Krishnan,10K,F,01:12:44,06:00:00,2.5,00:18:40,5,00:37:35,7.5,00:55:02,10,01:12:44
943,9000000943,181,Team Endurance,943,Vignesh Subramanian,Half Marathon,F,02:36:42,06:00:00,5,00:39:52,10,01:17:24,15,01:52:15,21.1,02:36:42
944,9000000944,210,Team Endurance,944,Harish Pillai,Half Marathon,M,02:45:48,06:00:00,5,00:42:23,10,01:18:36,15,01:56:47,21.1,02:45:48
945,9000000945,138,Team Stride,945,Harish Subramanian,10K,F,01:01:24,06:00:00,2.5,00:16:46,5,00:30:28,7.5,00:44:26,10,01:01:24
946,9000000946,264,Team Endurance,946,Sangeetha Murugan,Half Marathon,F,03:04:17,06:00:00,5,00:45:22,10,01:23:02,15,02:13:18,21.1,03:04:17
947,9000000947,183,Team Sprint,947,Anitha Selvan,5K,M,00:36:15,06:00:00,1.25,00:09:06,2.5,00:18:39,3.75,00:27:40,5,00:36:15
948,9000000948,235,Team Sprint,948,Divya Selvan,5K,F,00:42:02,06:00:00,1.25,00:09:48,2.5,00:22:09,3.75,00:32:27,5,00:42:02
949,9000000949,260,Team Sprint,949,Divya Sundaram,5K,M,00:44:17,06:00:00,1.25,00:11:07,2.5,00:22:38,3.75,00:33:31,5,00:44:17
950,9000000950,183,Team Endurance,950,Kavitha Rajan,Half Marathon,M,02:37:00,06:00:00,5,00:37:15,10,01:16:21,15,01:50:32,21.1,02:37:00
951,9000000951,234,Team Stride,951,Kumar Reddy,10K,M,01:15:35,06:00:00,2.5,00:19:38,5,00:38:25,7.5,00:55:05,10,01:15:35
952,9000000952,307,Team Endurance,952,Bala Devi,Half Marathon,F,03:18:15,06:00:00,5,00:50:10,10,01:38:03,15,02:20:53,21.1,03:18:15
953,9000000953,6,Team Endurance,953,Anitha Murugan,Half Marathon,F,01:32:21,06:00:00,5,00:20:21,10,00:45:52,15,01:05:07,21.1,01:32:21
954,9000000954,32,Team Sprint,954,Kowsalya Murugan,5K,M,00:23:10,06:00:00,1.25,00:05:44,2.5,00:11:34,3.75,00:16:54,5,00:23:10
955,9000000955,101,Team Sprint,955,Priya Subramanian,5K,M,00:30:02,06:00:00,1.25,00:07:57,2.5,00:14:41,3.75,00:22:13,5,00:30:02
956,9000000956,122,Team Stride,956,Bala Devi,10K,F,01:00:07,06:00:00,2.5,00:14:13,5,00:30:04,7.5,00:45:16,10,01:00:07
957,9000000957,149,Team Sprint,957,Rajan Subramanian,5K,F,00:33:48,06:00:00,1.25,00:08:12,2.5,00:17:32,3.75,00:24:29,5,00:33:48
958,9000000958,256,Team Sprint,958,Vijay Sundaram,5K,F,00:43:36,06:00:00,1.25,00:10:45,2.5,00:21:59,3.75,00:31:37,5,00:43:36
959,9000000959,76,Team Sprint,959,Geetha Murugan,5K,F,00:28:18,06:00:00,1.25,00:07:04,2.5,00:13:50,3.75,00:22:02,5,00:28:18
960,9000000960,116,Team Endurance,960,Karthik Pandian,Half Marathon,M,02:11:48,06:00:00,5,00:32:55,10,00:59:25,15,01:32:16,21.1,02:11:48
961,9000000961,255,Team Endurance,961,Kumar Sharma,Half Marathon,F,03:00:39,06:00:00,5,00:40:00,10,01:26:15,15,02:10:18,21.1,03:00:39
962,9000000962,220,Team Endurance,962,Vijay Subramanian,Half Marathon,F,02:49:24,06:00:00,5,00:42:37,10,01:24:23,15,02:00:35,21.1,02:49:24
963,9000000963,137,Team Sprint,963,Rajan Ramasamy,5K,F,00:32:35,06:00:00,1.25,00:08:54,2.5,00:16:24,3.75,00:24:44,5,00:32:35
964,9000000964,182,Team Sprint,964,Senthil Ramasamy,5K,M,00:36:09,06:00:00,1.25,00:08:56,2.5,00:17:43,3.75,00:27:49,5,00:36:09
965,9000000965,208,Team Endurance,965,Murugan Iyengar,Half Marathon,M,02:45:34,06:00:00,5,00:41:49,10,01:21:29,15,01:55:20,21.1,02:45:34
966,9000000966,199,Team Sprint,966,Manoj Pillai,5K,F,00:38:07,06:00:00,1.25,00:10:08,2.5,00:19:17,3.75,00:29:04,5,00:38:07
967,9000000967,127,Team Sprint,967,Anitha Nair,5K,M,00:31:44,06:00:00,1.25,00:07:40,2.5,00:15:46,3.75,00:23:02,5,00:31:44
968,9000000968,156,Team Endurance,968,Kavitha Iyer,Half Marathon,M,02:28:05,06:00:00,5,00:36:28,10,01:06:39,15,01:43:19,21.1,02:28:05
969,9000000969,272,Team Sprint,969,Saravanan Nair,5K,M,00:45:27,06:00:00,1.25,00:11:43,2.5,00:23:32,3.75,00:34:13,5,00:45:27
970,9000000970,205,Team Endurance,970,Kavitha Pillai,Half Marathon,F,02:45:08,06:00:00,5,00:38:47,10,01:15:11,15,01:59:41,21.1,02:45:08
971,9000000971,186,Team Stride,971,Suganya Pandian,10K,F,01:07:34,06:00:00,2.5,00:16:51,5,00:35:05,7.5,00:51:39,10,01:07:34
972,9000000972,128,Team Endurance,972,Ashok Arumugam,Half Marathon,F,02:18:02,06:00:00,5,00:32:37,10,01:03:52,15,01:35:12,21.1,02:18:02
973,9000000973,271,Team Endurance,973,Thenmozhi Iyengar,Half Marathon,F,03:05:57,06:00:00,5,00:41:48,10,01:31:36,15,02:08:27,21.1,03:05:57
974,9000000974,169,Team Endurance,974,Suganya Iyer,Half Marathon,F,02:31:57,06:00:00,5,00:38:26,10,01:09:49,15,01:45:53,21.1,02:31:57
975,9000000975,90,Team Sprint,975,Priya Selvan,5K,M,00:29:14,06:00:00,1.25,00:07:45,2.5,00:13:49,3.75,00:22:09,5,00:29:14
976,9000000976,171,Team Stride,976,Ganesh Pandian,10K,F,01:05:55,06:00:00,2.5,00:17:09,5,00:31:28,7.5,00:50:59,10,01:05:55
977,9000000977,97,Team Endurance,977,Saranya Devi,Half Marathon,F,02:04:19,06:00:00,5,00:29:37,10,00:59:36,15,01:27:40,21.1,02:04:19
978,9000000978,130,Team Stride,978,Lakshmi Sundaram,10K,M,01:00:44,06:00:00,2.5,00:16:52,5,00:28:33,7.5,00:46:24,10,01:00:44
979,9000000979,46,Team Endurance,979,Senthil Iyer,Half Marathon,F,01:46:28,06:00:00,5,00:25:46,10,00:50:12,15,01:15:30,21.1,01:46:28
980,9000000980,105,Team Stride,980,Padma Arumugam,10K,M,00:58:08,06:00:00,2.5,00:16:00,5,00:30:02,7.5,00:45:01,10,00:58:08
981,9000000981,119,Team Endurance,981,Bala Pillai,Half Marathon,M,02:13:04,06:00:00,5,00:32:57,10,01:01:02,15,01:35:54,21.1,02:13:04
982,9000000982,45,Team Endurance,982,Divya Murugan,Half Marathon,M,01:46:19,06:00:00,5,00:23:49,10,00:51:20,15,01:15:31,21.1,01:46:19
983,9000000983,271,Team Stride,983,Padma Iyer,10K,F,01:21:34,06:00:00,2.5,00:19:31,5,00:42:38,7.5,01:00:46,10,01:21:34
984,9000000984,102,Team Stride,984,Siva Pandian,10K,M,00:57:38,06:00:00,2.5,00:14:47,5,00:29:28,7.5,00:42:21,10,00:57:38
985,9000000985,58,Team Sprint,985,Thenmozhi Pandian,5K,F,00:26:32,06:00:00,1.25,00:06:28,2.5,00:13:00,3.75,00:19:34,5,00:26:32
986,9000000986,76,Team Endurance,986,Dinesh Sharma,Half Marathon,M,01:59:32,06:00:00,5,00:30:08,10,00:54:36,15,01:24:53,21.1,01:59:32
987,9000000987,270,Team Sprint,987,Saravanan Nair,5K,F,00:45:12,06:00:00,1.25,00:12:20,2.5,00:22:38,3.75,00:34:49,5,00:45:12
988,9000000988,251,Team Stride,988,Mythili Subramanian,10K,M,01:18:03,06:00:00,2.5,00:19:44,5,00:38:09,7.5,00:59:38,10,01:18:03
989,9000000989,106,Team Endurance,989,Saravanan Rajan,Half Marathon,M,02:07:45,06:00:00,5,00:30:56,10,00:58:52,15,01:28:12,21.1,02:07:45
990,9000000990,265,Team Sprint,990,Rajan Subramanian,5K,M,00:44:43,06:00:00,1.25,00:11:45,2.5,00:22:51,3.75,00:34:40,5,00:44:43
991,9000000991,305,Team Stride,991,Ganesh Devi,10K,F,01:25:14,06:00:00,2.5,00:19:25,5,00:43:41,7.5,01:06:21,10,01:25:14
992,9000000992,293,Team Endurance,992,Arun Kumar,Half Marathon,F,03:13:47,06:00:00,5,00:44:00,10,01:32:27,15,02:17:56,21.1,03:13:47
993,9000000993,267,Team Stride,993,Vijay Murugan,10K,F,01:20:48,06:00:00,2.5,00:21:13,5,00:41:39,7.5,01:00:54,10,01:20:48
994,9000000994,227,Team Endurance,994,Nithya Natarajan,Half Marathon,M,02:51:28,06:00:00,5,00:41:43,10,01:25:14,15,02:02:41,21.1,02:51:28
995,9000000995,98,Team Sprint,995,Thenmozhi Sundaram,5K,F,00:29:39,06:00:00,1.25,00:07:43,2.5,00:15:31,3.75,00:22:17,5,00:29:39
996,9000000996,33,Team Endurance,996,Deepa Nair,Half Marathon,M,01:43:43,06:00:00,5,00:26:27,10,00:48:51,15,01:10:35,21.1,01:43:43
997,9000000997,323,Team Endurance,997,Siva Murugan,Half Marathon,F,03:23:40,06:00:00,5,00:45:40,10,01:35:31,15,02:19:02,21.1,03:23:40
998,9000000998,106,Team Stride,998,Thenmozhi Nair,10K,F,00:58:15,06:00:00,2.5,00:13:00,5,00:28:18,7.5,00:44:41,10,00:58:15
999,9000000999,168,Team Stride,999,Lakshmi Subramanian,10K,M,01:05:13,06:00:00,2.5,00:18:11,5,00:33:19,7.5,00:47:31,10,01:05:13
1000,9000001000,72,Team Sprint,1000,Suganya Raj,5K,M,00:27:45,06:00:00,1.25,00:06:12,2.5,00:14:20,3.75,00:20:19,5,00:27:45
